N pol   	Mean    	Std     	Seed    	FracP   
52.0000	7.6982	0.0878	-9526.0000	0.0051
52.0000	7.3464	0.1064	-3417.0000	0.0051
52.0000	7.0540	0.1875	-1696.0000	0.0051
52.0000	7.6285	0.1619	-2383.0000	0.0051
53.0000	7.0464	0.0681	-8349.0000	0.0052
53.0000	7.2812	0.1305	-8935.0000	0.0052
53.0000	6.8913	0.1068	-2460.0000	0.0052
53.0000	7.1240	0.0927	-8322.0000	0.0052
53.0000	7.0826	0.1125	-6104.0000	0.0052
53.0000	7.1598	0.1337	-7566.0000	0.0052
53.0000	7.2754	0.1588	-9526.0000	0.0052
53.0000	7.7318	0.0893	-3417.0000	0.0052
53.0000	7.0873	0.1278	-1696.0000	0.0052
53.0000	6.6114	0.0848	-2383.0000	0.0052
54.0000	7.3714	0.1976	-8349.0000	0.0053
54.0000	7.2050	0.1521	-8935.0000	0.0053
54.0000	7.1582	0.2127	-2460.0000	0.0053
54.0000	7.6318	0.1550	-8322.0000	0.0053
54.0000	7.2268	0.0950	-6104.0000	0.0053
54.0000	7.4877	0.0692	-7566.0000	0.0053
54.0000	7.3986	0.2593	-9526.0000	0.0053
54.0000	6.9935	0.1131	-3417.0000	0.0053
54.0000	7.0399	0.1258	-1696.0000	0.0053
54.0000	7.4272	0.2074	-2383.0000	0.0053

55.0000	6.7692	0.0648	-8349.0000	0.0054
55.0000	6.7095	0.1518	-8935.0000	0.0054
55.0000	7.4098	0.0685	-2460.0000	0.0054
55.0000	6.9980	0.2085	-8322.0000	0.0054
55.0000	7.2384	0.1849	-6104.0000	0.0054
55.0000	7.2317	0.2146	-7566.0000	0.0054
55.0000	6.8896	0.2325	-9526.0000	0.0054
55.0000	7.0327	0.1222	-3417.0000	0.0054
55.0000	7.4942	0.1127	-1696.0000	0.0054
55.0000	7.6794	0.0688	-2383.0000	0.0054
56.0000	6.9818	0.1233	-8349.0000	0.0055
56.0000	6.8973	0.1380	-8935.0000	0.0055
56.0000	7.2823	0.2280	-2460.0000	0.0055
56.0000	7.0950	0.1684	-8322.0000	0.0055
56.0000	6.9214	0.1047	-6104.0000	0.0055
56.0000	6.9019	0.1154	-7566.0000	0.0055
56.0000	7.2357	0.0780	-9526.0000	0.0055
56.0000	7.1126	0.1738	-3417.0000	0.0055
56.0000	7.1506	0.1096	-1696.0000	0.0055
56.0000	7.1004	0.0827	-2383.0000	0.0055
57.0000	6.8321	0.1490	-8349.0000	0.0056
57.0000	7.4475	0.1214	-8935.0000	0.0056
57.0000	7.2431	0.1922	-2460.0000	0.0056
57.0000	7.1050	0.1978	-8322.0000	0.0056
57.0000	7.1875	0.0604	-6104.0000	0.0056
57.0000	7.0322	0.1395	-7566.0000	0.0056
57.0000	7.2719	0.1530	-9526.0000	0.0056
57.0000	6.9373	0.1770	-3417.0000	0.0056
57.0000	7.5775	0.1065	-1696.0000	0.0056
57.0000	7.0432	0.1180	-2383.0000	0.0056
58.0000	6.7739	0.1358	-8349.0000	0.0057
58.0000	7.1489	0.0900	-8935.0000	0.0057
58.0000	7.5391	0.0842	-2460.0000	0.0057
58.0000	7.3008	0.1939	-8322.0000	0.0057
58.0000	7.2772	0.1811	-6104.0000	0.0057
58.0000	6.8626	0.1043	-7566.0000	0.0057
58.0000	7.2183	0.0761	-9526.0000	0.0057
58.0000	7.0097	0.1659	-3417.0000	0.0057
58.0000	6.8042	0.0815	-1696.0000	0.0057
58.0000	7.5480	0.0910	-2383.0000	0.0057
59.0000	6.9993	0.0938	-8349.0000	0.0058
59.0000	7.2808	0.1675	-8935.0000	0.0058
59.0000	6.4204	0.1530	-2460.0000	0.0058
59.0000	7.0738	0.1007	-8322.0000	0.0058
59.0000	7.0735	0.3307	-6104.0000	0.0058
59.0000	7.6928	0.0791	-7566.0000	0.0058
59.0000	7.4386	0.1339	-9526.0000	0.0058
59.0000	7.2818	0.1178	-3417.0000	0.0058
59.0000	7.4835	0.1389	-1696.0000	0.0058
59.0000	7.0818	0.1046	-2383.0000	0.0058
60.0000	7.2230	0.0692	-8349.0000	0.0059
60.0000	6.8547	0.0590	-8935.0000	0.0059
60.0000	7.6196	0.1448	-2460.0000	0.0059
60.0000	7.0657	0.1268	-8322.0000	0.0059
60.0000	7.4008	0.0870	-6104.0000	0.0059
60.0000	7.5050	0.1563	-7566.0000	0.0059
60.0000	7.3871	0.1241	-9526.0000	0.0059
60.0000	7.7560	0.1399	-3417.0000	0.0059
60.0000	7.2183	0.1220	-1696.0000	0.0059
60.0000	7.2989	0.1320	-2383.0000	0.0059
