N pol   	Mean    	Std     	Seed    	FracP   
11.0000	3.8094	0.1829	-1694.0000	0.0011
11.0000	3.5189	0.1353	-3838.0000	0.0011
11.0000	3.7072	0.1994	-9090.0000	0.0011
11.0000	3.6701	0.2424	-9668.0000	0.0011
11.0000	3.6958	0.2649	-8075.0000	0.0011
11.0000	3.6217	0.2401	-3525.0000	0.0011
11.0000	3.4504	0.3803	-3168.0000	0.0011
11.0000	3.8303	0.2262	-7996.0000	0.0011
11.0000	4.0711	0.1682	-6218.0000	0.0011
11.0000	3.6047	0.2539	-8378.0000	0.0011
11.0000	3.6331	0.1933	-2997.0000	0.0011
11.0000	4.1303	0.3686	-5572.0000	0.0011
11.0000	2.8576	0.3255	-1419.0000	0.0011
11.0000	3.7261	0.3878	-4663.0000	0.0011
11.0000	3.2682	0.1791	-7561.0000	0.0011
11.0000	3.5780	0.3816	-6429.0000	0.0011
11.0000	3.4890	0.2810	-9764.0000	0.0011
11.0000	3.3917	0.1328	-7068.0000	0.0011
11.0000	3.9247	0.1883	-9391.0000	0.0011
11.0000	3.4495	0.4209	-4770.0000	0.0011
11.0000	3.8094	0.1829	-1694.0000	0.0011
11.0000	3.5576	0.1823	-5683.0000	0.0011
11.0000	4.0040	0.3483	-3906.0000	0.0011
11.0000	3.8851	0.2317	-8502.0000	0.0011
11.0000	3.7539	0.2039	-5695.0000	0.0011
11.0000	3.7226	0.4720	-7929.0000	0.0011
11.0000	3.5999	0.3330	-4798.0000	0.0011
11.0000	3.1258	0.1873	-9818.0000	0.0011
11.0000	3.1961	0.2806	-7579.0000	0.0011
11.0000	3.6065	0.1821	-1465.0000	0.0011
11.0000	3.2372	0.1835	-2944.0000	0.0011
11.0000	3.4529	0.1767	-2102.0000	0.0011
11.0000	3.5786	0.2901	-5319.0000	0.0011
11.0000	3.8511	0.2745	-6397.0000	0.0011
12.0000	3.6139	0.2959	-8349.0000	0.0012
12.0000	3.8866	0.0736	-8935.0000	0.0012
12.0000	3.5289	0.3637	-2460.0000	0.0012
12.0000	3.5539	0.1707	-8322.0000	0.0012
12.0000	3.3984	0.0994	-6104.0000	0.0012
12.0000	3.8219	0.3814	-7566.0000	0.0012
12.0000	4.0484	0.1429	-9526.0000	0.0012
12.0000	3.5954	0.3240	-3417.0000	0.0012
12.0000	3.8952	0.2122	-1696.0000	0.0012
12.0000	3.9152	0.0613	-2383.0000	0.0012
12.0000	3.7450	0.1283	-1083.0000	0.0012
12.0000	3.8118	0.2705	-2845.0000	0.0012
12.0000	3.8515	0.1769	-7145.0000	0.0012
12.0000	3.6952	0.3455	-7949.0000	0.0012
12.0000	4.0227	0.2347	-5012.0000	0.0012
12.0000	3.4741	0.1781	-3332.0000	0.0012
12.0000	3.7943	0.2777	-1694.0000	0.0012
12.0000	4.0391	0.2383	-3838.0000	0.0012
12.0000	3.4953	0.3254	-9090.0000	0.0012
12.0000	3.4044	0.4253	-9668.0000	0.0012
12.0000	3.3750	0.2718	-8075.0000	0.0012
12.0000	3.9181	0.2022	-3525.0000	0.0012
12.0000	3.4330	0.1735	-3168.0000	0.0012
12.0000	3.9788	0.0487	-7996.0000	0.0012
12.0000	3.7919	0.0637	-6218.0000	0.0012
12.0000	3.8276	0.1495	-8378.0000	0.0012
12.0000	3.8659	0.2141	-2997.0000	0.0012
12.0000	4.1768	0.1646	-5572.0000	0.0012
12.0000	3.5482	0.2325	-1419.0000	0.0012
12.0000	3.5828	0.2176	-4663.0000	0.0012
12.0000	3.7994	0.2090	-7561.0000	0.0012
12.0000	3.6722	0.2161	-6429.0000	0.0012
12.0000	3.6765	0.1372	-9764.0000	0.0012
12.0000	3.9183	0.2484	-7068.0000	0.0012
12.0000	3.3484	0.1868	-9391.0000	0.0012
12.0000	3.6105	0.2155	-4770.0000	0.0012
12.0000	3.7943	0.2777	-1694.0000	0.0012
12.0000	3.8599	0.1600	-5683.0000	0.0012
12.0000	3.5792	0.1227	-3906.0000	0.0012
12.0000	3.4969	0.2096	-8502.0000	0.0012
12.0000	3.5397	0.2184	-5695.0000	0.0012
12.0000	3.8050	0.2700	-7929.0000	0.0012
12.0000	3.7584	0.1502	-4798.0000	0.0012
12.0000	4.1680	0.2824	-9818.0000	0.0012
12.0000	3.9735	0.2903	-7579.0000	0.0012
12.0000	3.8135	0.1619	-1465.0000	0.0012
12.0000	3.6236	0.1923	-2944.0000	0.0012
12.0000	3.7316	0.1291	-2102.0000	0.0012
12.0000	3.6821	0.1215	-5319.0000	0.0012
12.0000	3.6107	0.1152	-6397.0000	0.0012
13.0000	3.5322	0.2017	-8349.0000	0.0013
13.0000	3.5653	0.1555	-8935.0000	0.0013
13.0000	4.1487	0.3592	-2460.0000	0.0013
13.0000	4.0760	0.2287	-8322.0000	0.0013
13.0000	3.6492	0.1121	-6104.0000	0.0013
13.0000	3.6320	0.1745	-7566.0000	0.0013
13.0000	3.3641	0.3573	-9526.0000	0.0013
13.0000	3.8159	0.1214	-3417.0000	0.0013
13.0000	3.7680	0.0822	-1696.0000	0.0013
13.0000	3.5548	0.1716	-2383.0000	0.0013
13.0000	3.7504	0.3012	-1083.0000	0.0013
13.0000	3.8722	0.2648	-2845.0000	0.0013
13.0000	3.5994	0.1981	-7145.0000	0.0013
13.0000	3.6564	0.2145	-7949.0000	0.0013
13.0000	4.0958	0.2723	-5012.0000	0.0013
13.0000	3.6172	0.1452	-3332.0000	0.0013
13.0000	3.9487	0.1342	-1694.0000	0.0013
13.0000	3.3581	0.1799	-3838.0000	0.0013
13.0000	3.6198	0.2324	-9090.0000	0.0013
13.0000	3.8998	0.2416	-9668.0000	0.0013
13.0000	3.9883	0.3460	-8075.0000	0.0013
13.0000	3.6822	0.2519	-3525.0000	0.0013
13.0000	3.6769	0.2789	-3168.0000	0.0013
13.0000	3.7227	0.3825	-7996.0000	0.0013
13.0000	3.8847	0.2332	-6218.0000	0.0013
13.0000	3.5900	0.2377	-8378.0000	0.0013
13.0000	3.4338	0.2962	-2997.0000	0.0013
13.0000	3.8996	0.3196	-5572.0000	0.0013
13.0000	3.7628	0.3256	-1419.0000	0.0013
13.0000	3.4737	0.2011	-4663.0000	0.0013
13.0000	3.7590	0.1239	-7561.0000	0.0013
13.0000	3.2385	0.1657	-6429.0000	0.0013
13.0000	3.8551	0.2677	-9764.0000	0.0013
13.0000	3.3319	0.2110	-7068.0000	0.0013
13.0000	3.6997	0.0799	-9391.0000	0.0013
13.0000	3.7035	0.1823	-4770.0000	0.0013
13.0000	3.9487	0.1342	-1694.0000	0.0013
13.0000	3.6088	0.2704	-5683.0000	0.0013
13.0000	3.6191	0.2216	-3906.0000	0.0013
13.0000	3.8648	0.2977	-8502.0000	0.0013
13.0000	3.5377	0.2844	-5695.0000	0.0013
13.0000	3.8276	0.2223	-7929.0000	0.0013
13.0000	3.8924	0.2275	-4798.0000	0.0013
13.0000	3.5379	0.3814	-9818.0000	0.0013
13.0000	3.7214	0.1326	-7579.0000	0.0013
13.0000	3.6157	0.3376	-1465.0000	0.0013
13.0000	3.6767	0.2625	-2944.0000	0.0013
13.0000	3.5318	0.2736	-2102.0000	0.0013
13.0000	3.5487	0.1628	-5319.0000	0.0013
13.0000	3.8749	0.3038	-6397.0000	0.0013
14.0000	3.4233	0.1582	-8349.0000	0.0014
14.0000	3.9105	0.2112	-8935.0000	0.0014
14.0000	3.7944	0.1685	-2460.0000	0.0014
14.0000	3.8243	0.0942	-8322.0000	0.0014
14.0000	3.6270	0.0732	-6104.0000	0.0014
14.0000	3.5848	0.1858	-7566.0000	0.0014
14.0000	3.3530	0.1683	-9526.0000	0.0014
14.0000	3.6924	0.1967	-3417.0000	0.0014
14.0000	3.5309	0.1812	-1696.0000	0.0014
14.0000	3.8131	0.4797	-2383.0000	0.0014
14.0000	3.7531	0.0407	-1083.0000	0.0014
14.0000	3.9829	0.4377	-2845.0000	0.0014
14.0000	3.8905	0.1686	-7145.0000	0.0014
14.0000	3.6061	0.3015	-7949.0000	0.0014
14.0000	3.9003	0.1921	-5012.0000	0.0014
14.0000	3.5717	0.1903	-3332.0000	0.0014
14.0000	3.6726	0.1015	-1694.0000	0.0014
14.0000	3.7730	0.2916	-3838.0000	0.0014
14.0000	3.8837	0.4024	-9090.0000	0.0014
14.0000	3.6424	0.2069	-9668.0000	0.0014
14.0000	4.0727	0.3888	-8075.0000	0.0014
14.0000	3.7155	0.2985	-3525.0000	0.0014
14.0000	3.2215	0.1178	-3168.0000	0.0014
14.0000	3.8707	0.1525	-7996.0000	0.0014
14.0000	4.1154	0.1843	-6218.0000	0.0014
14.0000	3.7201	0.2237	-8378.0000	0.0014
14.0000	3.6225	0.1996	-2997.0000	0.0014
14.0000	3.8755	0.3267	-5572.0000	0.0014
14.0000	3.8014	0.1537	-1419.0000	0.0014
14.0000	3.9603	0.2054	-4663.0000	0.0014
14.0000	3.5925	0.1902	-7561.0000	0.0014
14.0000	3.4409	0.2706	-6429.0000	0.0014
14.0000	4.1358	0.1824	-9764.0000	0.0014
14.0000	3.7950	0.1749	-7068.0000	0.0014
14.0000	3.6936	0.1720	-9391.0000	0.0014
14.0000	3.6510	0.3140	-4770.0000	0.0014
14.0000	3.6726	0.1015	-1694.0000	0.0014
14.0000	3.6694	0.1024	-5683.0000	0.0014
14.0000	3.5287	0.2728	-3906.0000	0.0014
14.0000	3.7338	0.1151	-8502.0000	0.0014
14.0000	3.6089	0.1784	-5695.0000	0.0014
14.0000	3.6984	0.1934	-7929.0000	0.0014
14.0000	3.5927	0.2711	-4798.0000	0.0014
14.0000	3.7703	0.3180	-9818.0000	0.0014
14.0000	3.8514	0.1556	-7579.0000	0.0014
14.0000	3.6818	0.3246	-1465.0000	0.0014
14.0000	3.7143	0.1928	-2944.0000	0.0014
14.0000	3.8268	0.3009	-2102.0000	0.0014
14.0000	3.8941	0.2616	-5319.0000	0.0014
14.0000	3.7980	0.0823	-6397.0000	0.0014
15.0000	3.8587	0.1132	-8349.0000	0.0015
15.0000	3.3358	0.1463	-8935.0000	0.0015
15.0000	3.4936	0.0562	-2460.0000	0.0015
15.0000	3.4911	0.1072	-8322.0000	0.0015
15.0000	3.6191	0.0571	-6104.0000	0.0015
15.0000	3.5126	0.3011	-7566.0000	0.0015
15.0000	3.6805	0.2481	-9526.0000	0.0015
15.0000	4.0054	0.1645	-3417.0000	0.0015
15.0000	3.8982	0.1041	-1696.0000	0.0015
15.0000	3.7471	0.2402	-2383.0000	0.0015
15.0000	3.4385	0.2418	-1083.0000	0.0015
15.0000	4.1447	0.2803	-2845.0000	0.0015
15.0000	3.7407	0.2033	-7145.0000	0.0015
15.0000	3.4055	0.1776	-7949.0000	0.0015
15.0000	3.7941	0.3249	-5012.0000	0.0015
15.0000	3.5436	0.0586	-3332.0000	0.0015
15.0000	3.1269	0.1798	-1694.0000	0.0015
15.0000	3.8543	0.1086	-3838.0000	0.0015
15.0000	3.7911	0.4001	-9090.0000	0.0015
15.0000	3.7785	0.2367	-9668.0000	0.0015
15.0000	4.1094	0.3040	-8075.0000	0.0015
15.0000	3.8598	0.1676	-3525.0000	0.0015
15.0000	3.8903	0.1448	-3168.0000	0.0015
15.0000	3.8143	0.3378	-7996.0000	0.0015
15.0000	3.7100	0.1392	-6218.0000	0.0015
15.0000	3.9312	0.1362	-8378.0000	0.0015
15.0000	3.8412	0.2826	-2997.0000	0.0015
15.0000	3.8200	0.1547	-5572.0000	0.0015
15.0000	3.4970	0.0981	-1419.0000	0.0015
15.0000	3.8925	0.1480	-4663.0000	0.0015
15.0000	3.4866	0.2890	-7561.0000	0.0015
15.0000	3.6351	0.1550	-6429.0000	0.0015
15.0000	3.7313	0.2038	-9764.0000	0.0015
15.0000	3.6478	0.1644	-7068.0000	0.0015
15.0000	3.5026	0.1623	-9391.0000	0.0015
15.0000	3.8028	0.2863	-4770.0000	0.0015
15.0000	3.1269	0.1798	-1694.0000	0.0015
15.0000	3.5166	0.1675	-5683.0000	0.0015
15.0000	3.6062	0.1287	-3906.0000	0.0015
15.0000	3.7627	0.1946	-8502.0000	0.0015
15.0000	3.5371	0.3633	-5695.0000	0.0015
15.0000	3.6869	0.1938	-7929.0000	0.0015
15.0000	3.6957	0.2697	-4798.0000	0.0015
15.0000	3.9365	0.1396	-9818.0000	0.0015
15.0000	3.5137	0.3776	-7579.0000	0.0015
15.0000	3.3237	0.1656	-1465.0000	0.0015
15.0000	3.6684	0.4005	-2944.0000	0.0015
15.0000	3.3199	0.3762	-2102.0000	0.0015
15.0000	3.7095	0.0796	-5319.0000	0.0015
15.0000	3.8247	0.1601	-6397.0000	0.0015
16.0000	3.8182	0.1712	-8349.0000	0.0016
16.0000	3.6759	0.1872	-8935.0000	0.0016
16.0000	3.8178	0.2146	-2460.0000	0.0016
16.0000	3.8643	0.1342	-8322.0000	0.0016
16.0000	3.6633	0.1297	-6104.0000	0.0016
16.0000	3.7435	0.2772	-7566.0000	0.0016
16.0000	3.6987	0.2506	-9526.0000	0.0016
16.0000	3.6354	0.1952	-3417.0000	0.0016
16.0000	3.7213	0.1282	-1696.0000	0.0016
16.0000	3.7732	0.2697	-2383.0000	0.0016
16.0000	3.3661	0.1723	-1083.0000	0.0016
16.0000	3.6047	0.3017	-2845.0000	0.0016
16.0000	4.0702	0.1523	-7145.0000	0.0016
16.0000	3.8388	0.1645	-7949.0000	0.0016
16.0000	3.3601	0.2519	-5012.0000	0.0016
16.0000	3.6203	0.1302	-3332.0000	0.0016
16.0000	3.4554	0.2020	-1694.0000	0.0016
16.0000	3.5310	0.0819	-3838.0000	0.0016
16.0000	3.5717	0.0778	-9090.0000	0.0016
16.0000	3.6633	0.1227	-9668.0000	0.0016
16.0000	3.5716	0.1008	-8075.0000	0.0016
16.0000	3.5933	0.1817	-3525.0000	0.0016
16.0000	4.0618	0.1501	-3168.0000	0.0016
16.0000	3.8147	0.3428	-7996.0000	0.0016
16.0000	3.6167	0.1827	-6218.0000	0.0016
16.0000	3.7191	0.2984	-8378.0000	0.0016
16.0000	3.7621	0.3854	-2997.0000	0.0016
16.0000	3.5518	0.1183	-5572.0000	0.0016
16.0000	3.7224	0.1958	-1419.0000	0.0016
16.0000	3.7659	0.0941	-4663.0000	0.0016
16.0000	3.9433	0.3134	-7561.0000	0.0016
16.0000	3.8020	0.1835	-6429.0000	0.0016
16.0000	3.8709	0.0449	-9764.0000	0.0016
16.0000	3.9551	0.0905	-7068.0000	0.0016
16.0000	3.6204	0.2360	-9391.0000	0.0016
16.0000	3.6604	0.2677	-4770.0000	0.0016
16.0000	3.4554	0.2020	-1694.0000	0.0016
16.0000	3.6773	0.2231	-5683.0000	0.0016
16.0000	3.4705	0.1743	-3906.0000	0.0016
16.0000	3.6863	0.2585	-8502.0000	0.0016
16.0000	3.4769	0.2127	-5695.0000	0.0016
16.0000	3.3888	0.1997	-7929.0000	0.0016
16.0000	3.7455	0.2607	-4798.0000	0.0016
16.0000	3.5682	0.1380	-9818.0000	0.0016
16.0000	4.0168	0.2267	-7579.0000	0.0016
16.0000	3.7907	0.2459	-1465.0000	0.0016
16.0000	3.6717	0.1471	-2944.0000	0.0016
16.0000	3.7863	0.3011	-2102.0000	0.0016
16.0000	3.8637	0.2284	-5319.0000	0.0016
16.0000	3.8466	0.1420	-6397.0000	0.0016
17.0000	3.7298	0.0908	-8349.0000	0.0017
17.0000	3.5981	0.1831	-8935.0000	0.0017
17.0000	3.8819	0.1778	-2460.0000	0.0017
17.0000	3.5840	0.2300	-8322.0000	0.0017
17.0000	3.4170	0.1868	-6104.0000	0.0017
17.0000	3.9342	0.2460	-7566.0000	0.0017
17.0000	3.7108	0.2117	-9526.0000	0.0017
17.0000	3.4706	0.1656	-3417.0000	0.0017
17.0000	3.6127	0.3482	-1696.0000	0.0017
17.0000	3.5035	0.2842	-2383.0000	0.0017
17.0000	3.5865	0.1141	-1083.0000	0.0017
17.0000	3.7715	0.2188	-2845.0000	0.0017
17.0000	3.5160	0.2368	-7145.0000	0.0017
17.0000	3.2895	0.2457	-7949.0000	0.0017
17.0000	4.0802	0.3669	-5012.0000	0.0017
17.0000	3.5268	0.1616	-3332.0000	0.0017
17.0000	3.5706	0.1392	-1694.0000	0.0017
17.0000	3.6276	0.2597	-3838.0000	0.0017
17.0000	3.5952	0.2628	-9090.0000	0.0017
17.0000	3.6883	0.1490	-9668.0000	0.0017
17.0000	3.5896	0.1468	-8075.0000	0.0017
17.0000	3.6311	0.1152	-3525.0000	0.0017
17.0000	3.8349	0.1668	-3168.0000	0.0017
17.0000	3.4410	0.0959	-7996.0000	0.0017
17.0000	3.9857	0.2270	-6218.0000	0.0017
17.0000	3.8179	0.1084	-8378.0000	0.0017
17.0000	3.6261	0.1812	-2997.0000	0.0017
17.0000	3.9047	0.2318	-5572.0000	0.0017
17.0000	3.9032	0.1814	-1419.0000	0.0017
17.0000	3.4689	0.4360	-4663.0000	0.0017
17.0000	3.7805	0.1666	-7561.0000	0.0017
17.0000	3.9988	0.1526	-6429.0000	0.0017
17.0000	3.5532	0.2079	-9764.0000	0.0017
17.0000	3.7948	0.2352	-7068.0000	0.0017
17.0000	3.6745	0.1841	-9391.0000	0.0017
17.0000	3.5996	0.2528	-4770.0000	0.0017
17.0000	3.5706	0.1392	-1694.0000	0.0017
17.0000	3.4810	0.1166	-5683.0000	0.0017
17.0000	3.4050	0.1143	-3906.0000	0.0017
17.0000	3.7038	0.3081	-8502.0000	0.0017
17.0000	3.6931	0.1354	-5695.0000	0.0017
17.0000	3.7937	0.3001	-7929.0000	0.0017
17.0000	3.5899	0.1672	-4798.0000	0.0017
17.0000	3.4841	0.2508	-9818.0000	0.0017
17.0000	3.5169	0.1187	-7579.0000	0.0017
17.0000	3.6690	0.2025	-1465.0000	0.0017
17.0000	3.5932	0.1824	-2944.0000	0.0017
17.0000	3.4200	0.0998	-2102.0000	0.0017
17.0000	3.8575	0.1707	-5319.0000	0.0017
17.0000	3.9189	0.2562	-6397.0000	0.0017
18.0000	3.6546	0.2248	-8349.0000	0.0018
18.0000	4.0765	0.2135	-8935.0000	0.0018
18.0000	3.4854	0.2126	-2460.0000	0.0018
18.0000	3.7916	0.0578	-8322.0000	0.0018
18.0000	3.5503	0.2064	-6104.0000	0.0018
18.0000	3.5549	0.2367	-7566.0000	0.0018
18.0000	3.5454	0.2702	-9526.0000	0.0018
18.0000	4.0617	0.0978	-3417.0000	0.0018
18.0000	3.6571	0.1526	-1696.0000	0.0018
18.0000	3.6805	0.1309	-2383.0000	0.0018
18.0000	3.8054	0.2035	-1083.0000	0.0018
18.0000	3.6485	0.1410	-2845.0000	0.0018
18.0000	3.6479	0.0810	-7145.0000	0.0018
18.0000	3.8485	0.3261	-7949.0000	0.0018
18.0000	3.8212	0.3310	-5012.0000	0.0018
18.0000	3.4772	0.1821	-3332.0000	0.0018
18.0000	3.7698	0.0477	-1694.0000	0.0018
18.0000	3.9137	0.2172	-3838.0000	0.0018
18.0000	3.7921	0.1361	-9090.0000	0.0018
18.0000	3.6791	0.2338	-9668.0000	0.0018
18.0000	3.7059	0.2620	-8075.0000	0.0018
18.0000	3.4928	0.1899	-3525.0000	0.0018
18.0000	3.8077	0.1883	-3168.0000	0.0018
18.0000	3.7180	0.1989	-7996.0000	0.0018
18.0000	3.5046	0.1863	-6218.0000	0.0018
18.0000	3.6801	0.1586	-8378.0000	0.0018
18.0000	3.6733	0.2245	-2997.0000	0.0018
18.0000	3.8652	0.1645	-5572.0000	0.0018
18.0000	3.7374	0.3759	-1419.0000	0.0018
18.0000	3.8924	0.1679	-4663.0000	0.0018
18.0000	3.6772	0.1491	-7561.0000	0.0018
18.0000	3.5716	0.2766	-6429.0000	0.0018
18.0000	3.7835	0.1823	-9764.0000	0.0018
18.0000	3.7452	0.2980	-7068.0000	0.0018
18.0000	3.6248	0.2934	-9391.0000	0.0018
18.0000	3.6353	0.1216	-4770.0000	0.0018
18.0000	3.7698	0.0477	-1694.0000	0.0018
18.0000	3.4485	0.2246	-5683.0000	0.0018
18.0000	3.7019	0.1096	-3906.0000	0.0018
18.0000	4.1963	0.1569	-8502.0000	0.0018
18.0000	3.8686	0.1743	-5695.0000	0.0018
18.0000	3.7189	0.1574	-7929.0000	0.0018
18.0000	3.5983	0.1347	-4798.0000	0.0018
18.0000	3.6614	0.2994	-9818.0000	0.0018
18.0000	3.7265	0.1503	-7579.0000	0.0018
18.0000	3.6013	0.2488	-1465.0000	0.0018
18.0000	3.9919	0.0773	-2944.0000	0.0018
18.0000	3.6915	0.2355	-2102.0000	0.0018
18.0000	3.7516	0.2103	-5319.0000	0.0018
18.0000	3.6819	0.2745	-6397.0000	0.0018
19.0000	4.0288	0.1533	-8349.0000	0.0019
19.0000	3.3377	0.2399	-8935.0000	0.0019
19.0000	3.6335	0.1466	-2460.0000	0.0019
19.0000	3.7598	0.2643	-8322.0000	0.0019
19.0000	3.6276	0.1453	-6104.0000	0.0019
19.0000	3.7701	0.2512	-7566.0000	0.0019
19.0000	3.5135	0.2402	-9526.0000	0.0019
19.0000	3.6217	0.1129	-3417.0000	0.0019
19.0000	3.7946	0.2682	-1696.0000	0.0019
19.0000	3.8903	0.1564	-2383.0000	0.0019
19.0000	3.7903	0.3210	-1083.0000	0.0019
19.0000	3.6903	0.2088	-2845.0000	0.0019
19.0000	3.7640	0.1720	-7145.0000	0.0019
19.0000	3.8848	0.1671	-7949.0000	0.0019
19.0000	3.8620	0.2156	-5012.0000	0.0019
19.0000	3.7905	0.1384	-3332.0000	0.0019
19.0000	3.5845	0.1611	-1694.0000	0.0019
19.0000	3.9409	0.1426	-3838.0000	0.0019
19.0000	3.9645	0.0698	-9090.0000	0.0019
19.0000	3.9753	0.1142	-9668.0000	0.0019
19.0000	3.9204	0.2112	-8075.0000	0.0019
19.0000	3.8576	0.1322	-3525.0000	0.0019
19.0000	3.8419	0.1125	-3168.0000	0.0019
19.0000	3.8493	0.1471	-7996.0000	0.0019
19.0000	4.0321	0.2196	-6218.0000	0.0019
19.0000	3.5139	0.2875	-8378.0000	0.0019
19.0000	3.8788	0.0682	-2997.0000	0.0019
19.0000	3.6144	0.1594	-5572.0000	0.0019
19.0000	3.9057	0.2877	-1419.0000	0.0019
19.0000	3.4357	0.1627	-4663.0000	0.0019
19.0000	3.7071	0.1684	-7561.0000	0.0019
19.0000	3.7686	0.0701	-6429.0000	0.0019
19.0000	3.4601	0.1795	-9764.0000	0.0019
19.0000	3.6224	0.1695	-7068.0000	0.0019
19.0000	4.2743	0.0997	-9391.0000	0.0019
19.0000	3.7949	0.1025	-4770.0000	0.0019
19.0000	3.5845	0.1611	-1694.0000	0.0019
19.0000	3.5357	0.1226	-5683.0000	0.0019
19.0000	3.7461	0.2278	-3906.0000	0.0019
19.0000	3.4655	0.1079	-8502.0000	0.0019
19.0000	3.7090	0.1538	-5695.0000	0.0019
19.0000	3.2054	0.0788	-7929.0000	0.0019
19.0000	3.5991	0.1285	-4798.0000	0.0019
19.0000	3.5002	0.0858	-9818.0000	0.0019
19.0000	3.8861	0.1486	-7579.0000	0.0019
19.0000	3.8602	0.1973	-1465.0000	0.0019
19.0000	3.6929	0.1455	-2944.0000	0.0019
19.0000	3.7903	0.0566	-2102.0000	0.0019
19.0000	3.5851	0.1511	-5319.0000	0.0019
19.0000	3.7988	0.1451	-6397.0000	0.0019
20.0000	3.5586	0.2648	-8349.0000	0.0020
20.0000	3.7595	0.1423	-8935.0000	0.0020
20.0000	3.8699	0.2819	-2460.0000	0.0020
20.0000	3.5426	0.3457	-8322.0000	0.0020
20.0000	4.0683	0.2815	-6104.0000	0.0020
20.0000	3.4278	0.0784	-7566.0000	0.0020
20.0000	3.7190	0.1496	-9526.0000	0.0020
20.0000	3.8994	0.3134	-3417.0000	0.0020
20.0000	3.2409	0.1113	-1696.0000	0.0020
20.0000	3.7023	0.1339	-2383.0000	0.0020
20.0000	3.6720	0.1669	-1083.0000	0.0020
20.0000	3.5911	0.1338	-2845.0000	0.0020
20.0000	3.3901	0.3254	-7145.0000	0.0020
20.0000	3.7218	0.0622	-7949.0000	0.0020
20.0000	3.5023	0.1162	-5012.0000	0.0020
20.0000	3.5064	0.0868	-3332.0000	0.0020
20.0000	3.7017	0.1045	-1694.0000	0.0020
20.0000	3.8616	0.2368	-3838.0000	0.0020
20.0000	3.7116	0.1899	-9090.0000	0.0020
20.0000	3.9565	0.3178	-9668.0000	0.0020
20.0000	3.7059	0.3008	-8075.0000	0.0020
20.0000	3.7647	0.1352	-3525.0000	0.0020
20.0000	3.6815	0.1528	-3168.0000	0.0020
20.0000	3.9053	0.4372	-7996.0000	0.0020
20.0000	3.6439	0.1376	-6218.0000	0.0020
20.0000	3.5571	0.1898	-8378.0000	0.0020
20.0000	3.7805	0.1577	-2997.0000	0.0020
20.0000	3.8363	0.1046	-5572.0000	0.0020
20.0000	3.8529	0.0454	-1419.0000	0.0020
20.0000	3.4554	0.1125	-4663.0000	0.0020
20.0000	3.7363	0.0811	-7561.0000	0.0020
20.0000	3.8052	0.3794	-6429.0000	0.0020
20.0000	3.6561	0.0658	-9764.0000	0.0020
20.0000	3.5542	0.2679	-7068.0000	0.0020
20.0000	3.7526	0.1405	-9391.0000	0.0020
20.0000	3.5715	0.1230	-4770.0000	0.0020
20.0000	3.7017	0.1045	-1694.0000	0.0020
20.0000	3.6259	0.2296	-5683.0000	0.0020
20.0000	3.6536	0.1701	-3906.0000	0.0020
20.0000	3.7242	0.1360	-8502.0000	0.0020
20.0000	3.8205	0.1461	-5695.0000	0.0020
20.0000	3.9096	0.1029	-7929.0000	0.0020
20.0000	4.0258	0.1526	-4798.0000	0.0020
20.0000	3.6338	0.0507	-9818.0000	0.0020
20.0000	3.6717	0.2485	-7579.0000	0.0020
20.0000	3.5645	0.1519	-1465.0000	0.0020
20.0000	3.7736	0.2007	-2944.0000	0.0020
20.0000	3.7313	0.2884	-2102.0000	0.0020
20.0000	3.3613	0.1097	-5319.0000	0.0020
20.0000	3.9622	0.1656	-6397.0000	0.0020
